=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.04.01 14:12:36 =~=~=~=~=~=~=~=~=~=~=~=
Initializing MAX30100 for raw data..SUCCESS
Initializing PulseOximeter..SUCCESS

==========================================
Press 's' to start 2-minute data collection
Minute 1: RAW IR/Red data (0.1s intervals)
Minute 2: Processed BPM/SpO2 data (0.1s intervals)
==========================================

==========================================
=== 2-MINUTE DATA COLLECTION STARTED ===
PHASE 1 (0-600 tenths of seconds): RAW IR/Red data
Format: RAW,Time_0.1s,IR_raw,Red_raw,GSR_V,GSR_raw
RAW,11.6,8926,7720,2.385,488
RAW,11.9,8930,7719,2.449,501
RAW,12.2,8921,7702,2.385,488
RAW,12.5,8883,7692,2.449,501
RAW,12.9,8846,7668,2.449,501
RAW,13.2,8832,7666,2.385,488
RAW,13.5,8821,7668,2.449,501
RAW,13.8,8822,7663,2.385,488
RAW,14.1,8819,7659,2.454,502
RAW,14.4,8817,7661,2.385,488
RAW,14.7,8814,7660,2.449,501
RAW,15.1,8818,7658,2.454,502
RAW,15.4,8830,7658,2.390,489
RAW,15.7,8818,7662,2.454,502
RAW,16.0,8821,7657,2.385,488
RAW,16.3,8826,7660,2.449,501
RAW,16.6,8831,7655,2.385,488
RAW,16.9,8828,7658,2.449,501
RAW,17.2,8836,7656,2.385,488
RAW,17.6,8841,7660,2.380,487
RAW,17.9,8844,7661,2.449,501
RAW,18.2,8855,7657,2.380,487
RAW,18.5,8848,7662,2.449,501
RAW,18.8,8851,7665,2.380,487
RAW,19.1,8863,7662,2.444,500
RAW,19.4,8867,7666,2.380,487
RAW,19.8,8861,7659,2.375,486
RAW,20.1,8841,7651,2.439,499
RAW,20.4,8805,7633,2.375,486
RAW,20.7,8774,7617,2.434,498
RAW,21.0,8767,7612,2.375,486
RAW,21.3,8747,7609,2.439,499
RAW,21.6,8744,7601,2.370,485
RAW,22.0,8735,7602,2.361,483
RAW,22.3,8738,7602,2.434,498
RAW,22.6,8755,7608,2.361,483
RAW,22.9,8748,7610,2.429,497
RAW,23.2,8750,7607,2.361,483
RAW,23.5,8749,7601,2.429,497
RAW,23.8,8754,7600,2.356,482
RAW,24.1,8746,7602,2.424,496
RAW,24.4,8757,7602,2.351,481
RAW,24.7,8757,7597,2.419,495
RAW,25.0,8762,7599,2.351,481
RAW,25.4,8762,7603,2.351,481
RAW,25.7,8771,7606,2.414,494
RAW,26.0,8774,7608,2.346,480
RAW,26.3,8775,7614,2.414,494
RAW,26.6,8781,7610,2.346,480
RAW,26.9,8785,7611,2.414,494
RAW,27.2,8784,7611,2.346,480
RAW,27.5,8789,7606,2.410,493
RAW,27.9,8800,7609,2.410,493
RAW,28.2,8775,7594,2.341,479
RAW,28.5,8743,7576,2.410,493
RAW,28.8,8711,7567,2.341,479
RAW,29.1,8699,7560,2.410,493
RAW,29.4,8684,7556,2.341,479
RAW,29.7,8683,7557,2.410,493
RAW,30.0,8683,7563,2.341,479
RAW,30.4,8685,7554,2.341,479
RAW,30.7,8689,7563,2.405,492
RAW,31.0,8697,7556,2.341,479
RAW,31.3,8691,7559,2.405,492
RAW,31.6,8697,7559,2.341,479
RAW,31.9,8691,7559,2.405,492
RAW,32.2,8699,7564,2.336,478
RAW,32.5,8698,7562,2.410,493
RAW,32.9,8705,7566,2.405,492
RAW,33.2,8711,7556,2.336,478
RAW,33.5,8719,7566,2.405,492
RAW,33.8,8723,7569,2.341,479
RAW,34.1,8724,7566,2.405,492
RAW,34.4,8722,7562,2.341,479
RAW,34.7,8723,7564,2.405,492
RAW,35.0,8734,7559,2.341,479
RAW,35.3,8733,7559,2.410,493
RAW,35.6,8742,7558,2.341,479
RAW,36.0,8740,7561,2.341,479
RAW,36.3,8717,7547,2.405,492
RAW,36.6,8685,7531,2.341,479
RAW,36.9,8657,7523,2.410,493
RAW,37.2,8658,7531,2.341,479
RAW,37.6,8653,7528,2.341,479
RAW,37.9,8639,7527,2.414,494
RAW,38.3,8639,7528,2.414,494
RAW,38.6,8642,7532,2.346,480
RAW,39.0,8647,7534,2.346,480
RAW,39.3,8640,7529,2.410,493
RAW,39.7,8634,7527,2.414,494
RAW,40.0,8640,7525,2.346,480
RAW,40.3,8646,7531,2.414,494
RAW,40.6,8651,7535,2.351,481
RAW,40.8,8667,7545,2.346,480
RAW,41.0,8672,7544,2.351,481
RAW,41.2,8673,7551,2.351,481
RAW,41.4,8671,7548,2.351,481
RAW,41.6,8673,7546,2.351,481
RAW,41.8,8674,7538,2.356,482
RAW,42.0,8669,7534,2.356,482
RAW,42.2,8668,7526,2.356,482
RAW,42.4,8665,7522,2.356,482
RAW,42.6,8668,7528,2.361,483
RAW,42.8,8676,7529,2.356,482
RAW,43.0,8681,7525,2.361,483
RAW,43.2,8691,7535,2.361,483
RAW,43.4,8696,7536,2.361,483
RAW,43.6,8701,7537,2.356,482
RAW,43.8,8702,7541,2.361,483
RAW,44.0,8710,7539,2.361,483
RAW,44.2,8701,7539,2.361,483
RAW,44.4,8686,7518,2.361,483
RAW,44.6,8659,7517,2.366,484
RAW,44.8,8636,7506,2.361,483
RAW,45.0,8620,7509,2.366,484
RAW,45.2,8600,7504,2.361,483
RAW,45.4,8607,7502,2.366,484
RAW,45.6,8599,7495,2.366,484
RAW,45.9,8588,7493,2.429,497
RAW,46.1,8591,7504,2.434,498
RAW,46.4,8593,7495,2.370,485
RAW,46.6,8614,7505,2.370,485
RAW,46.9,8639,7518,2.429,497
RAW,47.1,8639,7519,2.429,497
RAW,47.3,8641,7529,2.434,498
RAW,47.5,8645,7528,2.429,497
RAW,47.7,8646,7533,2.429,497
RAW,47.9,8642,7535,2.429,497
RAW,48.1,8651,7533,2.429,497
RAW,48.3,8653,7542,2.424,496
RAW,48.5,8656,7545,2.429,497
RAW,48.7,8667,7547,2.424,496
RAW,48.9,8671,7548,2.429,497
RAW,49.1,8678,7554,2.424,496
RAW,49.3,8688,7556,2.424,496
RAW,49.5,8690,7563,2.419,495
RAW,49.7,8693,7562,2.424,496
RAW,49.9,8695,7565,2.419,495
RAW,50.1,8698,7568,2.424,496
RAW,50.3,8708,7573,2.419,495
RAW,50.5,8717,7577,2.424,496
RAW,50.7,8722,7581,2.419,495
RAW,50.9,8726,7583,2.419,495
RAW,51.1,8727,7587,2.414,494
RAW,51.3,8738,7590,2.414,494
RAW,51.5,8743,7585,2.414,494
RAW,51.7,8743,7589,2.419,495
RAW,51.9,8764,7590,2.414,494
RAW,52.1,8760,7587,2.414,494
RAW,52.3,8747,7581,2.419,495
RAW,52.5,8726,7571,2.414,494
RAW,52.7,8713,7565,2.414,494
RAW,52.9,8688,7555,2.419,495
RAW,53.1,8667,7548,2.410,493
RAW,53.3,8670,7541,2.414,494
RAW,53.5,8672,7543,2.410,493
RAW,53.7,8680,7545,2.414,494
RAW,53.9,8681,7553,2.410,493
RAW,54.1,8701,7558,2.414,494
RAW,54.3,8699,7561,2.414,494
RAW,54.5,8691,7565,2.414,494
RAW,54.7,8707,7570,2.414,494
RAW,54.9,8718,7568,2.419,495
RAW,55.1,8719,7571,2.419,495
RAW,55.3,8719,7568,2.419,495
RAW,55.5,8720,7578,2.414,494
RAW,55.7,8727,7583,2.419,495
RAW,55.9,8735,7578,2.419,495
RAW,56.1,8733,7582,2.419,495
RAW,56.3,8747,7596,2.419,495
RAW,56.5,8749,7589,2.419,495
RAW,56.7,8756,7597,2.419,495
RAW,56.9,8770,7609,2.419,495
RAW,57.1,8788,7628,2.419,495
RAW,57.3,8792,7627,2.419,495
RAW,57.5,8792,7621,2.419,495
RAW,57.7,8785,7628,2.424,496
RAW,57.9,8794,7623,2.424,496
RAW,58.1,8791,7621,2.419,495
RAW,58.3,8787,7626,2.419,495
RAW,58.5,8784,7614,2.424,496
RAW,58.7,8780,7618,2.424,496
RAW,58.9,8781,7617,2.424,496
RAW,59.1,8786,7619,2.419,495
RAW,59.3,8780,7612,2.429,497
RAW,59.5,8785,7615,2.424,496
RAW,59.7,8797,7618,2.424,496
RAW,59.9,8801,7619,2.424,496
RAW,60.1,8806,7617,2.424,496
RAW,60.3,8786,7609,2.424,496
RAW,60.5,8759,7599,2.424,496
RAW,60.7,8741,7595,2.424,496
RAW,60.9,8724,7589,2.424,496
RAW,61.1,8717,7591,2.424,496
RAW,61.3,8706,7592,2.424,496
RAW,61.5,8692,7590,2.419,495
RAW,61.7,8694,7586,2.424,496
RAW,61.9,8687,7589,2.424,496
RAW,62.1,8683,7589,2.424,496
RAW,62.3,8690,7596,2.424,496
RAW,62.5,8691,7594,2.424,496
RAW,62.7,8700,7602,2.419,495
RAW,62.9,8704,7594,2.424,496
RAW,63.1,8700,7603,2.419,495
RAW,63.3,8701,7605,2.424,496
RAW,63.5,8709,7601,2.419,495
RAW,63.7,8707,7606,2.419,495
RAW,63.9,8712,7604,2.419,495
RAW,64.1,8707,7615,2.419,495
RAW,64.3,8695,7601,2.419,495
RAW,64.5,8691,7591,2.419,495
RAW,64.7,8691,7586,2.414,494
RAW,64.9,8691,7591,2.419,495
RAW,65.1,8695,7584,2.419,495
RAW,65.3,8705,7586,2.419,495
RAW,65.5,8704,7583,2.414,494
RAW,65.7,8720,7592,2.419,495
RAW,65.9,8726,7597,2.414,494
RAW,66.1,8741,7601,2.419,495
RAW,66.3,8751,7605,2.419,495
RAW,66.5,8752,7609,2.419,495
RAW,66.7,8753,7608,2.414,494
RAW,66.9,8759,7610,2.419,495
RAW,67.2,8762,7618,2.356,482
RAW,67.5,8757,7622,2.419,495
RAW,67.9,8734,7606,2.419,495
RAW,68.2,8698,7593,2.361,483
RAW,68.5,8675,7579,2.414,494
RAW,68.8,8655,7580,2.356,482
RAW,69.1,8641,7573,2.414,494
RAW,69.4,8630,7570,2.361,483
RAW,69.8,8620,7572,2.361,483
RAW,70.1,8623,7567,2.419,495
RAW,70.5,8631,7564,2.414,494
RAW,70.8,8639,7568,2.361,483
RAW,71.1,8645,7571,2.419,495
RAW,71.3,8644,7571,2.414,494
RAW,71.5,8644,7567,2.419,495
RAW,71.7,8651,7573,2.419,495
RAW,71.9,8642,7574,2.414,494
RAW,72.1,8656,7573,2.419,495
RAW,72.3,8652,7578,2.419,495
RAW,72.5,8662,7575,2.414,494
RAW,72.7,8669,7584,2.414,494
RAW,72.9,8671,7581,2.419,495
RAW,73.1,8679,7585,2.414,494
RAW,73.3,8682,7584,2.419,495
RAW,73.5,8691,7583,2.419,495
RAW,73.7,8700,7588,2.419,495
RAW,73.9,8705,7584,2.414,494
RAW,74.1,8702,7587,2.419,495
RAW,74.3,8715,7588,2.414,494
RAW,74.5,8718,7589,2.419,495
RAW,74.7,8721,7599,2.414,494
RAW,74.9,8729,7599,2.414,494
RAW,75.1,8717,7593,2.414,494
RAW,75.3,8708,7582,2.414,494
RAW,75.5,8684,7570,2.419,495
RAW,75.7,8672,7563,2.419,495
RAW,75.9,8648,7562,2.414,494
RAW,76.1,8651,7566,2.419,495
RAW,76.3,8648,7560,2.414,494
RAW,76.5,8653,7564,2.414,494
RAW,76.7,8659,7562,2.414,494
RAW,76.9,8651,7560,2.419,495
RAW,77.1,8641,7564,2.414,494
RAW,77.3,8651,7564,2.419,495
RAW,77.5,8653,7566,2.419,495
RAW,77.7,8654,7570,2.419,495
RAW,77.9,8657,7578,2.419,495
RAW,78.1,8670,7586,2.419,495
RAW,78.3,8674,7589,2.419,495
RAW,78.5,8673,7590,2.419,495
RAW,78.7,8674,7594,2.414,494
RAW,78.9,8681,7595,2.414,494
RAW,79.1,8688,7596,2.414,494
RAW,79.3,8695,7599,2.419,495
RAW,79.5,8681,7600,2.414,494
RAW,79.7,8702,7603,2.414,494
RAW,79.9,8704,7603,2.414,494
RAW,80.1,8707,7606,2.419,495
RAW,80.3,8711,7608,2.414,494
RAW,80.5,8723,7607,2.414,494
RAW,80.7,8718,7613,2.414,494
RAW,80.9,8725,7612,2.419,495
RAW,81.1,8728,7611,2.414,494
RAW,81.3,8730,7615,2.414,494
RAW,81.5,8725,7615,2.414,494
RAW,81.7,8731,7617,2.414,494
RAW,81.9,8734,7620,2.414,494
RAW,82.1,8743,7623,2.414,494
RAW,82.3,8744,7626,2.414,494
RAW,82.5,8752,7623,2.414,494
RAW,82.7,8758,7629,2.414,494
RAW,82.9,8743,7619,2.414,494
RAW,83.1,8726,7612,2.414,494
RAW,83.3,8707,7602,2.414,494
RAW,83.5,8684,7589,2.414,494
RAW,83.7,8665,7585,2.414,494
RAW,83.9,8654,7578,2.414,494
RAW,84.1,8644,7576,2.414,494
RAW,84.3,8637,7572,2.410,493
RAW,84.5,8627,7569,2.414,494
RAW,84.7,8629,7568,2.410,493
RAW,84.9,8627,7570,2.414,494
RAW,85.1,8624,7567,2.410,493
RAW,85.3,8626,7569,2.414,494
RAW,85.6,8644,7571,2.366,484
RAW,85.8,8636,7575,2.366,484
RAW,86.1,8643,7577,2.410,493
RAW,86.3,8647,7572,2.414,494
RAW,86.5,8654,7582,2.414,494
RAW,86.7,8655,7579,2.414,494
RAW,86.9,8658,7582,2.414,494
RAW,87.2,8665,7586,2.370,485
RAW,87.4,8680,7583,2.370,485
RAW,87.6,8688,7591,2.370,485
RAW,87.8,8691,7591,2.370,485
RAW,88.0,8701,7597,2.370,485
RAW,88.2,8705,7606,2.370,485
RAW,88.4,8713,7606,2.370,485
RAW,88.6,8721,7616,2.370,485
RAW,88.8,8722,7612,2.370,485
RAW,89.0,8732,7614,2.370,485
RAW,89.2,8733,7615,2.370,485
RAW,89.4,8741,7618,2.370,485
RAW,89.6,8750,7623,2.370,485
RAW,89.8,8753,7632,2.370,485
RAW,90.0,8760,7630,2.370,485
RAW,90.2,8763,7630,2.370,485
RAW,90.4,8774,7633,2.370,485
RAW,90.6,8773,7625,2.370,485
RAW,90.8,8766,7621,2.375,486
RAW,91.0,8754,7613,2.370,485
RAW,91.2,8726,7612,2.375,486
RAW,91.4,8717,7599,2.375,486
RAW,91.6,8698,7601,2.370,485
RAW,91.8,8693,7592,2.370,485
RAW,92.0,8693,7596,2.375,486
RAW,92.2,8685,7593,2.370,485
RAW,92.4,8681,7589,2.375,486
RAW,92.6,8684,7594,2.375,486
RAW,92.8,8677,7594,2.375,486
RAW,93.0,8685,7591,2.370,485
RAW,93.2,8679,7596,2.375,486
RAW,93.4,8689,7599,2.370,485
RAW,93.6,8682,7599,2.370,485
RAW,93.8,8700,7596,2.370,485
RAW,94.0,8702,7602,2.375,486
RAW,94.2,8708,7601,2.375,486
RAW,94.4,8702,7604,2.375,486
RAW,94.6,8708,7605,2.375,486
RAW,94.8,8713,7610,2.375,486
RAW,95.0,8711,7610,2.375,486
RAW,95.2,8713,7609,2.375,486
RAW,95.4,8718,7608,2.375,486
RAW,95.6,8720,7612,2.375,486
RAW,95.8,8722,7612,2.370,485
RAW,96.0,8731,7614,2.375,486
RAW,96.2,8736,7614,2.375,486
RAW,96.4,8745,7617,2.375,486
RAW,96.6,8756,7620,2.375,486
RAW,96.8,8761,7621,2.375,486
RAW,97.0,8768,7618,2.375,486
RAW,97.2,8768,7626,2.380,487
RAW,97.4,8769,7625,2.375,486
RAW,97.6,8776,7626,2.375,486
RAW,97.8,8786,7630,2.380,487
RAW,98.0,8791,7633,2.375,486
RAW,98.2,8790,7640,2.380,487
RAW,98.5,8781,7633,2.414,494
RAW,98.7,8763,7616,2.414,494
RAW,98.9,8745,7611,2.419,495
RAW,99.1,8730,7601,2.414,494
RAW,99.3,8723,7603,2.419,495
RAW,99.5,8711,7597,2.414,494
RAW,99.7,8713,7601,2.419,495
RAW,99.9,8715,7604,2.414,494
RAW,100.1,8711,7602,2.414,494
RAW,100.2,8716,7605,2.380,487
RAW,100.4,8712,7605,2.380,487
RAW,100.6,8713,7609,2.380,487
RAW,100.8,8710,7606,2.380,487
RAW,101.0,8723,7609,2.380,487
RAW,101.1,8724,7614,2.419,495
RAW,101.3,8726,7617,2.414,494
RAW,101.5,8732,7608,2.419,495
RAW,101.7,8728,7610,2.419,495
RAW,101.8,8728,7611,2.380,487
RAW,102.0,8727,7610,2.380,487
RAW,102.2,8731,7611,2.380,487
RAW,102.3,8726,7613,2.419,495
RAW,102.5,8732,7610,2.419,495
RAW,102.7,8730,7611,2.419,495
RAW,102.9,8739,7616,2.419,495
RAW,103.1,8751,7620,2.414,494
RAW,103.2,8752,7624,2.380,487
RAW,103.4,8761,7631,2.380,487
RAW,103.6,8771,7636,2.385,488
RAW,103.8,8776,7634,2.380,487
RAW,103.9,8779,7634,2.419,495
RAW,104.1,8783,7644,2.419,495
RAW,104.3,8784,7639,2.419,495
RAW,104.5,8778,7641,2.419,495
RAW,104.6,8777,7639,2.385,488
RAW,104.8,8779,7636,2.385,488
RAW,105.0,8777,7633,2.385,488
RAW,105.2,8775,7633,2.385,488
RAW,105.3,8768,7633,2.419,495
RAW,105.5,8761,7629,2.419,495
RAW,105.7,8769,7629,2.419,495
RAW,105.9,8766,7627,2.419,495
RAW,106.1,8759,7623,2.419,495
RAW,106.2,8749,7624,2.385,488
RAW,106.4,8734,7617,2.385,488
RAW,106.6,8712,7609,2.385,488
RAW,106.8,8713,7606,2.385,488
RAW,107.1,8703,7602,2.419,495
RAW,107.4,8693,7604,2.385,488
RAW,107.6,8686,7600,2.385,488
RAW,107.9,8684,7596,2.419,495
RAW,108.2,8681,7594,2.385,488
RAW,108.4,8680,7599,2.385,488
RAW,108.7,8683,7598,2.419,495
RAW,109.0,8682,7599,2.390,489
RAW,109.3,8693,7599,2.419,495
RAW,109.6,8690,7600,2.390,489
RAW,109.9,8690,7604,2.424,496
RAW,110.1,8700,7606,2.424,496
RAW,110.3,8699,7607,2.419,495
RAW,110.5,8698,7603,2.419,495
RAW,110.6,8700,7608,2.385,488
RAW,110.8,8709,7611,2.390,489
RAW,111.0,8715,7613,2.390,489
RAW,111.2,8714,7613,2.390,489
RAW,111.3,8714,7611,2.419,495
RAW,111.5,8726,7619,2.424,496
RAW,111.7,8737,7616,2.419,495
RAW,111.9,8735,7623,2.419,495
RAW,112.1,8743,7629,2.419,495
RAW,112.2,8751,7627,2.390,489
RAW,112.4,8747,7628,2.390,489
RAW,112.6,8756,7628,2.390,489
RAW,112.8,8762,7634,2.390,489
RAW,113.0,8767,7630,2.395,490
RAW,113.1,8765,7638,2.419,495
RAW,113.3,8777,7645,2.419,495
RAW,113.5,8782,7642,2.419,495
RAW,113.7,8782,7644,2.419,495
RAW,113.8,8781,7640,2.390,489
RAW,114.0,8761,7627,2.390,489
RAW,114.2,8743,7621,2.390,489
RAW,114.4,8733,7618,2.395,490
RAW,114.5,8724,7612,2.419,495
RAW,114.7,8712,7608,2.419,495
RAW,114.9,8698,7602,2.414,494
RAW,115.1,8695,7606,2.414,494
RAW,115.2,8686,7604,2.390,489
RAW,115.4,8685,7597,2.390,489
RAW,115.6,8672,7597,2.395,490
RAW,115.8,8667,7590,2.395,490
RAW,115.9,8668,7594,2.419,495
RAW,116.1,8658,7593,2.419,495
RAW,116.3,8663,7588,2.414,494
RAW,116.5,8659,7590,2.419,495
RAW,116.7,8668,7587,2.419,495
RAW,116.9,8679,7591,2.419,495
RAW,117.1,8675,7592,2.419,495
RAW,117.3,8681,7593,2.419,495
RAW,117.5,8685,7600,2.419,495
RAW,117.7,8686,7600,2.419,495
RAW,117.9,8687,7604,2.419,495
RAW,118.1,8693,7603,2.419,495
RAW,118.3,8693,7607,2.414,494
RAW,118.4,8697,7601,2.395,490
RAW,118.6,8705,7606,2.395,490
RAW,118.8,8713,7616,2.400,491
RAW,119.0,8706,7616,2.395,490
RAW,119.1,8713,7614,2.419,495
RAW,119.3,8718,7618,2.414,494
RAW,119.5,8721,7620,2.414,494
RAW,119.7,8726,7616,2.414,494
RAW,119.8,8729,7629,2.395,490
RAW,120.0,8740,7627,2.400,491
RAW,120.2,8739,7628,2.400,491
RAW,120.4,8755,7634,2.400,491
RAW,120.5,8755,7635,2.419,495
RAW,120.7,8760,7636,2.419,495
RAW,120.9,8762,7648,2.419,495
RAW,121.1,8769,7638,2.414,494
RAW,121.2,8765,7641,2.400,491
RAW,121.4,8774,7641,2.400,491
RAW,121.6,8764,7636,2.405,492
RAW,121.8,8752,7626,2.400,491
RAW,121.9,8747,7624,2.419,495
RAW,122.1,8711,7607,2.414,494
RAW,122.3,8685,7594,2.419,495
RAW,122.5,8662,7585,2.414,494
RAW,122.6,8660,7587,2.405,492
RAW,122.8,8655,7583,2.405,492
RAW,123.0,8664,7585,2.405,492
RAW,123.2,8657,7588,2.410,493
RAW,123.4,8654,7592,2.410,493
RAW,123.5,8656,7589,2.414,494
RAW,123.7,8656,7589,2.419,495
RAW,123.9,8667,7591,2.419,495
RAW,124.1,8661,7591,2.419,495
RAW,124.3,8678,7597,2.414,494
RAW,124.5,8674,7606,2.419,495
RAW,124.8,8685,7605,2.405,492
RAW,125.0,8689,7603,2.410,493
RAW,125.2,8690,7611,2.410,493
RAW,125.3,8688,7609,2.414,494
RAW,125.5,8692,7606,2.414,494
RAW,125.7,8688,7611,2.414,494
RAW,125.9,8684,7605,2.410,493
RAW,126.0,8687,7605,2.410,493
RAW,126.2,8684,7600,2.405,492
RAW,126.4,8684,7600,2.410,493
RAW,126.6,8691,7605,2.410,493
RAW,126.7,8686,7612,2.414,494
RAW,126.9,8692,7611,2.414,494
RAW,127.1,8688,7609,2.414,494
RAW,127.3,8685,7604,2.410,493
RAW,127.4,8685,7603,2.410,493
RAW,127.6,8686,7597,2.410,493
RAW,127.8,8686,7605,2.410,493
RAW,128.0,8698,7609,2.414,494
RAW,128.1,8708,7613,2.414,494
RAW,128.3,8706,7621,2.414,494
RAW,128.5,8719,7625,2.414,494
RAW,128.7,8736,7632,2.410,493
RAW,128.8,8738,7637,2.414,494
RAW,129.0,8751,7639,2.410,493
RAW,129.2,8760,7643,2.414,494
RAW,129.4,8763,7646,2.414,494
RAW,129.5,8767,7645,2.414,494
RAW,129.7,8783,7653,2.410,493
RAW,129.9,8770,7651,2.414,494
RAW,130.1,8760,7644,2.410,493
RAW,130.2,8752,7643,2.414,494
RAW,130.4,8731,7628,2.410,493
RAW,130.6,8709,7622,2.419,495
RAW,130.8,8693,7605,2.414,494
RAW,130.9,8688,7616,2.414,494
RAW,131.1,8679,7613,2.414,494
RAW,131.3,8670,7603,2.414,494
RAW,131.5,8655,7600,2.410,493
RAW,131.6,8663,7595,2.414,494
RAW,131.8,8647,7603,2.414,494
RAW,132.0,8651,7595,2.414,494
RAW,132.2,8643,7596,2.414,494
RAW,132.4,8643,7589,2.414,494
RAW,132.6,8650,7598,2.414,494
RAW,132.8,8646,7598,2.419,495
RAW,133.0,8656,7596,2.414,494
RAW,133.2,8662,7599,2.414,494
RAW,133.4,8661,7603,2.414,494
RAW,133.6,8662,7600,2.414,494
RAW,133.8,8664,7596,2.414,494
RAW,134.0,8665,7603,2.414,494
RAW,134.2,8667,7602,2.419,495
RAW,134.4,8678,7606,2.419,495
RAW,134.5,8684,7610,2.410,493
RAW,134.7,8690,7612,2.410,493
RAW,134.9,8698,7618,2.410,493
RAW,135.1,8709,7621,2.410,493
RAW,135.2,8721,7625,2.414,494
RAW,135.4,8728,7627,2.419,495
RAW,135.6,8723,7627,2.419,495
RAW,135.8,8721,7627,2.424,496
RAW,136.0,8724,7633,2.419,495
RAW,136.1,8729,7626,2.410,493
RAW,136.3,8730,7627,2.410,493
RAW,136.5,8733,7629,2.410,493
RAW,136.7,8747,7638,2.410,493
RAW,136.8,8745,7636,2.419,495
RAW,137.0,8752,7644,2.419,495
RAW,137.2,8757,7645,2.419,495
RAW,137.4,8760,7651,2.424,496
RAW,137.6,8776,7654,2.424,496
RAW,137.7,8773,7651,2.410,493
RAW,137.9,8773,7651,2.410,493
RAW,138.1,8758,7643,2.410,493
RAW,138.3,8738,7639,2.410,493
RAW,138.4,8728,7631,2.424,496
RAW,138.6,8706,7622,2.424,496
RAW,138.8,8690,7610,2.424,496
RAW,139.0,8673,7605,2.429,497
RAW,139.1,8672,7606,2.414,494
RAW,139.3,8654,7603,2.414,494
RAW,139.5,8646,7593,2.410,493
RAW,139.7,8635,7589,2.414,494
RAW,139.8,8637,7591,2.424,496
RAW,140.0,8633,7590,2.429,497
RAW,140.2,8627,7587,2.429,497
RAW,140.4,8639,7587,2.429,497
RAW,140.7,8637,7591,2.414,494
RAW,140.9,8640,7591,2.414,494
RAW,141.1,8641,7590,2.414,494
RAW,141.3,8646,7591,2.410,493
RAW,141.5,8650,7591,2.414,494
RAW,141.7,8653,7594,2.414,494
RAW,141.9,8651,7593,2.410,493
RAW,142.1,8650,7597,2.410,493
RAW,142.2,8650,7602,2.429,497
RAW,142.4,8657,7599,2.429,497
RAW,142.6,8667,7599,2.429,497
RAW,142.8,8669,7600,2.434,498
RAW,142.9,8675,7607,2.410,493
RAW,143.1,8686,7607,2.414,494
RAW,143.3,8684,7616,2.410,493
