=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.19 23:34:52 =~=~=~=~=~=~=~=~=~=~=~=
Initializing MAX30100 for raw data..SUCCESS
Initializing PulseOximeter..SUCCESS

==========================================
Press 's' to start 2-minute data collection
Minute 1: RAW IR/Red data (0.1s intervals)
Minute 2: Processed BPM/SpO2 data (0.1s intervals)
==========================================

==========================================
=== 2-MINUTE DATA COLLECTION STARTED ===
PHASE 1 (0-600 tenths of seconds): RAW IR/Red data
Format: RAW,Time_0.1s,IR_raw,Red_raw,GSR_V,GSR_raw
RAW,12.1,10111,13332,2.693,551
RAW,12.3,10092,13321,2.688,550
RAW,12.4,10107,13322,2.659,544
RAW,12.6,10104,13323,2.659,544
RAW,12.7,10101,13328,2.693,551
RAW,12.9,10112,13325,2.688,550
RAW,13.0,10116,12139,2.659,544
RAW,13.1,10114,9181,2.688,550
RAW,13.3,10119,9190,2.688,550
RAW,13.5,10133,9187,2.688,550
RAW,13.7,10127,9191,2.693,551
RAW,13.8,10136,9200,2.659,544
RAW,14.0,10134,9199,2.664,545
RAW,14.2,10153,9200,2.659,544
RAW,14.4,10162,9203,2.659,544
RAW,14.5,10160,9202,2.688,550
RAW,14.7,10169,9198,2.693,551
RAW,14.9,10179,9203,2.693,551
RAW,15.1,10196,9204,2.693,551
RAW,15.2,10188,9203,2.659,544
RAW,15.4,10204,9214,2.664,545
RAW,15.6,10203,9210,2.659,544
RAW,15.7,10209,9207,2.693,551
RAW,15.9,10211,9210,2.688,550
RAW,16.1,10214,9208,2.693,551
RAW,16.3,10220,9201,2.698,552
RAW,16.4,10215,9203,2.664,545
RAW,16.6,10227,9203,2.659,544
RAW,16.8,10229,9208,2.659,544
RAW,17.0,10237,9205,2.659,544
RAW,17.1,10241,9211,2.693,551
RAW,17.3,10248,9206,2.693,551
RAW,17.5,10244,9199,2.688,550
RAW,17.7,10156,9146,2.688,550
RAW,17.8,10090,9107,2.664,545
RAW,18.0,9979,9056,2.659,544
RAW,18.2,9948,9046,2.664,545
RAW,18.4,9935,9041,2.659,544
RAW,18.6,9931,9038,2.664,545
RAW,18.8,9931,9039,2.659,544
RAW,19.1,9952,9044,2.688,550
RAW,19.3,9965,9044,2.688,550
RAW,19.5,9967,9051,2.693,551
RAW,19.8,9975,9051,2.654,543
RAW,20.0,9978,9046,2.664,545
RAW,20.2,9994,9059,2.659,544
RAW,20.4,10003,9066,2.659,544
RAW,20.5,10002,9052,2.688,550
RAW,20.7,10000,9062,2.688,550
RAW,20.9,10003,9058,2.693,551
RAW,21.1,9998,9051,2.693,551
RAW,21.3,9997,9046,2.688,550
RAW,21.5,9983,9037,2.688,550
RAW,21.7,9986,9038,2.688,550
RAW,21.9,9983,9037,2.693,551
RAW,22.1,9997,9040,2.688,550
RAW,22.3,9995,9038,2.688,550
RAW,22.5,10011,9047,2.688,550
RAW,22.7,10007,9044,2.693,551
RAW,22.8,10015,9041,2.659,544
RAW,23.0,10024,9051,2.659,544
RAW,23.2,10028,9045,2.659,544
RAW,23.4,10030,9057,2.659,544
RAW,23.5,10048,9054,2.688,550
RAW,23.7,10049,9051,2.688,550
RAW,23.9,10063,9059,2.688,550
RAW,24.0,10057,9060,2.664,545
RAW,24.2,10072,9062,2.659,544
RAW,24.4,10090,9063,2.664,545
RAW,24.6,10091,9068,2.654,543
RAW,24.7,10099,9075,2.688,550
RAW,24.9,10104,9069,2.683,549
RAW,25.1,10114,9083,2.688,550
RAW,25.3,10128,9082,2.683,549
RAW,25.4,10132,9081,2.654,543
RAW,25.6,10135,9078,2.654,543
RAW,25.8,10145,9085,2.659,544
RAW,26.0,10149,9082,2.659,544
RAW,26.1,10153,9085,2.688,550
RAW,26.3,10162,9086,2.683,549
RAW,26.5,10165,9086,2.688,550
RAW,26.6,10151,9072,2.654,543
RAW,26.8,10071,9024,2.654,543
RAW,27.0,9949,8965,2.654,543
RAW,27.2,9878,8933,2.654,543
RAW,27.4,9870,8930,2.649,542
RAW,27.6,9859,8926,2.654,543
RAW,27.8,9860,8927,2.649,542
RAW,28.0,9861,8933,2.654,543
RAW,28.2,9878,8938,2.654,543
RAW,28.4,9892,8939,2.649,542
RAW,28.6,9900,8944,2.649,542
RAW,28.8,9908,8941,2.654,543
RAW,29.0,9912,8943,2.649,542
RAW,29.2,9920,8943,2.654,543
RAW,29.4,9938,8955,2.649,542
RAW,29.6,9937,8953,2.654,543
RAW,29.8,9944,8954,2.649,542
RAW,30.0,9936,8945,2.649,542
RAW,30.2,9930,8946,2.649,542
RAW,30.4,9922,8940,2.649,542
RAW,30.6,9924,8934,2.649,542
RAW,30.8,9918,8928,2.649,542
RAW,31.0,9920,8932,2.649,542
RAW,31.2,9928,8934,2.649,542
RAW,31.4,9938,8940,2.649,542
RAW,31.6,9944,8937,2.649,542
RAW,31.8,9947,8943,2.654,543
RAW,32.0,9964,8945,2.649,542
RAW,32.2,9973,8951,2.649,542
RAW,32.4,9987,8951,2.649,542
RAW,32.6,9993,8955,2.644,541
RAW,32.8,10007,8956,2.649,542
RAW,32.9,10005,8959,2.678,548
RAW,33.1,10011,8956,2.683,549
RAW,33.3,10027,8962,2.674,547
RAW,33.5,10039,8971,2.678,548
RAW,33.6,10040,8969,2.649,542
RAW,33.8,10044,8972,2.654,543
RAW,34.0,10055,8975,2.649,542
RAW,34.2,10056,8986,2.649,542
RAW,34.3,10056,8980,2.674,547
RAW,34.5,10072,8973,2.674,547
RAW,34.7,10074,8980,2.674,547
RAW,34.8,10081,8975,2.649,542
RAW,35.0,10082,8981,2.649,542
RAW,35.2,10073,8977,2.649,542
RAW,35.4,9995,8921,2.644,541
RAW,35.6,9873,8864,2.649,542
RAW,35.7,9829,8847,2.674,547
RAW,35.9,9796,8835,2.678,548
RAW,36.2,9786,8835,2.649,542
RAW,36.4,9787,8830,2.649,542
RAW,36.6,9803,8840,2.644,541
RAW,36.8,9809,8840,2.649,542
RAW,37.1,9817,8839,2.674,547
RAW,37.4,9830,8855,2.639,540
RAW,37.6,9834,8854,2.639,540
RAW,37.8,9849,8856,2.644,541
RAW,38.0,9860,8864,2.639,540
RAW,38.2,9862,8863,2.644,541
RAW,38.4,9860,8865,2.639,540
RAW,38.5,9855,8861,2.669,546
RAW,38.8,9849,8853,2.639,540
RAW,38.9,9842,8847,2.674,547
RAW,39.1,9831,8840,2.669,546
RAW,39.3,9834,8838,2.674,547
RAW,39.5,9831,8842,2.669,546
RAW,39.8,9844,8831,2.639,540
RAW,40.0,9851,8837,2.639,540
RAW,40.2,9856,8844,2.644,541
RAW,40.4,9863,8848,2.639,540
RAW,40.6,9867,8845,2.644,541
RAW,40.8,9869,8847,2.644,541
RAW,41.0,9882,8847,2.639,540
RAW,41.2,9884,8848,2.639,540
RAW,41.3,9886,8853,2.674,547
RAW,41.5,9896,8856,2.669,546
RAW,41.7,9904,8853,2.674,547
RAW,41.9,9913,8847,2.674,547
RAW,42.1,9915,8859,2.674,547
RAW,42.3,9921,8858,2.669,546
RAW,42.5,9927,8859,2.678,548
RAW,42.7,9928,8859,2.674,547
RAW,42.9,9939,8861,2.674,547
RAW,43.1,9948,8865,2.669,546
RAW,43.2,9941,8865,2.674,547
RAW,43.5,9913,8840,2.674,547
RAW,43.7,9807,8775,2.674,547
RAW,43.9,9746,8750,2.669,546
RAW,44.1,9724,8739,2.674,547
RAW,44.3,9709,8739,2.669,546
RAW,44.5,9705,8735,2.674,547
RAW,44.7,9709,8732,2.674,547
RAW,44.9,9716,8738,2.678,548
RAW,45.1,9717,8741,2.674,547
RAW,45.3,9726,8735,2.674,547
RAW,45.5,9730,8737,2.674,547
RAW,45.7,9726,8737,2.674,547
RAW,45.9,9743,8739,2.678,548
RAW,46.1,9766,8747,2.678,548
RAW,46.3,9764,8750,2.674,547
RAW,46.5,9768,8757,2.674,547
RAW,46.7,9766,8746,2.669,546
RAW,46.9,9763,8742,2.674,547
RAW,47.0,9755,8728,2.674,547
RAW,47.3,9753,8733,2.674,547
RAW,47.5,9750,8741,2.674,547
RAW,47.7,9751,8736,2.674,547
RAW,47.9,9757,8735,2.674,547
RAW,48.1,9764,8734,2.674,547
RAW,48.3,9761,8735,2.674,547
RAW,48.5,9766,8739,2.674,547
RAW,48.6,9771,8745,2.644,541
RAW,48.7,9779,8741,2.649,542
RAW,49.0,9789,8744,2.649,542
RAW,49.3,9790,8744,2.674,547
RAW,49.4,9790,8746,2.644,541
RAW,49.5,9798,8749,2.644,541
RAW,49.8,9807,8745,2.644,541
RAW,50.0,9803,8751,2.649,542
RAW,50.2,9815,8755,2.644,541
RAW,50.3,9817,8749,2.649,542
RAW,50.6,9820,8748,2.649,542
RAW,50.7,9823,8756,2.644,541
RAW,51.0,9827,8753,2.644,541
RAW,51.2,9828,8755,2.649,542
RAW,51.3,9841,8755,2.649,542
RAW,51.5,9852,8760,2.644,541
RAW,51.7,9844,8758,2.644,541
RAW,52.0,9805,8730,2.644,541
RAW,52.2,9710,8676,2.644,541
RAW,52.4,9654,8646,2.649,542
RAW,52.5,9629,8640,2.644,541
RAW,52.8,9619,8635,2.644,541
RAW,53.0,9625,8637,2.644,541
RAW,53.2,9632,8639,2.649,542
RAW,53.5,9632,8644,2.674,547
RAW,53.7,9634,8642,2.674,547
RAW,54.0,9644,8640,2.644,541
RAW,54.2,9646,8643,2.649,542
RAW,54.3,9650,8642,2.644,541
RAW,54.5,9656,8648,2.649,542
RAW,54.7,9664,8656,2.649,542
RAW,55.0,9672,8653,2.649,542
RAW,55.2,9666,8648,2.644,541
RAW,55.4,9658,8643,2.644,541
RAW,55.5,9655,8642,2.644,541
RAW,55.8,9650,8633,2.644,541
RAW,56.0,9654,8634,2.644,541
RAW,56.2,9652,8631,2.649,542
RAW,56.3,9654,8627,2.644,541
RAW,56.6,9650,8630,2.644,541
RAW,56.7,9659,8628,2.649,542
RAW,57.0,9665,8630,2.644,541
RAW,57.2,9671,8634,2.644,541
RAW,57.4,9667,8632,2.644,541
RAW,57.5,9670,8635,2.644,541
RAW,57.7,9685,8637,2.649,542
RAW,58.0,9691,8640,2.644,541
RAW,58.2,9690,8634,2.644,541
RAW,58.4,9684,8632,2.644,541
RAW,58.5,9692,8634,2.644,541
RAW,58.8,9698,8634,2.644,541
RAW,59.0,9701,8630,2.644,541
RAW,59.2,9705,8632,2.644,541
RAW,59.3,9712,8633,2.644,541
RAW,59.6,9717,8636,2.644,541
RAW,59.7,9724,8638,2.644,541
RAW,60.0,9732,8629,2.644,541
RAW,60.2,9739,8645,2.649,542
RAW,60.2,9740,8639,2.674,547
RAW,60.5,9745,8637,2.674,547
RAW,60.7,9749,8632,2.674,547
RAW,60.8,9678,8593,2.674,547
RAW,61.0,9579,8544,2.669,546
RAW,61.2,9547,8530,2.674,547
RAW,61.5,9537,8526,2.674,547
RAW,61.7,9526,8528,2.674,547
RAW,61.8,9531,8527,2.674,547
RAW,62.1,9545,8531,2.674,547
RAW,62.2,9549,8537,2.674,547
RAW,62.5,9555,8539,2.649,542
RAW,62.7,9563,8540,2.644,541
RAW,63.0,9569,8539,2.649,542
RAW,63.2,9576,8554,2.644,541
RAW,63.4,9582,8556,2.649,542
RAW,63.5,9597,8559,2.644,541
RAW,63.8,9604,8554,2.644,541
RAW,64.0,9599,8547,2.649,542
RAW,64.2,9594,8552,2.649,542
RAW,64.4,9589,8547,2.644,541
RAW,64.5,9593,8545,2.678,548
RAW,64.7,9589,8540,2.674,547
RAW,64.9,9594,8548,2.674,547
RAW,65.1,9592,8545,2.674,547
RAW,65.3,9602,8546,2.674,547
RAW,65.4,9606,8554,2.649,542
RAW,65.6,9610,8548,2.649,542
RAW,65.8,9614,8559,2.644,541
RAW,66.0,9631,8560,2.649,542
RAW,66.2,9622,8559,2.649,542
RAW,66.4,9630,8564,2.649,542
RAW,66.6,9642,8561,2.644,541
RAW,66.8,9648,8568,2.644,541
RAW,67.0,9652,8565,2.649,542
RAW,67.1,9662,8569,2.649,542
RAW,67.4,9658,8568,2.644,541
RAW,67.5,9658,8572,2.644,541
RAW,67.8,9657,8569,2.649,542
RAW,67.9,9665,8569,2.649,542
RAW,68.2,9677,8576,2.644,541
RAW,68.3,9674,8569,2.669,546
RAW,68.5,9681,8577,2.669,546
RAW,68.7,9692,8580,2.674,547
RAW,68.8,9693,8580,2.678,548
RAW,69.1,9700,8581,2.674,547
RAW,69.2,9702,8580,2.674,547
RAW,69.5,9695,8568,2.678,548
RAW,69.6,9627,8532,2.674,547
RAW,69.9,9554,8495,2.674,547
RAW,70.0,9526,8484,2.674,547
RAW,70.3,9517,8477,2.674,547
RAW,70.4,9509,8477,2.649,542
RAW,70.5,9506,8480,2.649,542
RAW,70.8,9520,8480,2.644,541
RAW,70.9,9522,8478,2.654,543
RAW,71.2,9526,8486,2.654,543
RAW,71.3,9528,8486,2.654,543
RAW,71.6,9536,8489,2.649,542
RAW,71.7,9545,8489,2.649,542
RAW,72.0,9550,8491,2.649,542
RAW,72.1,9548,8497,2.649,542
RAW,72.4,9565,8501,2.649,542
RAW,72.5,9561,8503,2.654,543
RAW,72.8,9567,8495,2.649,542
RAW,72.9,9563,8490,2.654,543
RAW,73.2,9554,8487,2.649,542
RAW,73.4,9542,8482,2.649,542
RAW,73.5,9547,8491,2.644,541
RAW,73.8,9548,8484,2.654,543
RAW,73.9,9562,8491,2.649,542
RAW,74.2,9561,8489,2.649,542
RAW,74.3,9572,8492,2.649,542
RAW,74.6,9570,8492,2.649,542
RAW,74.7,9579,8489,2.644,541
RAW,75.0,9584,8488,2.649,542
RAW,75.1,9591,8502,2.649,542
RAW,75.4,9598,8501,2.654,543
RAW,75.4,9593,8493,2.674,547
RAW,75.6,9597,8498,2.674,547
RAW,75.8,9603,8498,2.674,547
RAW,76.0,9607,8501,2.674,547
RAW,76.2,9604,8502,2.674,547
RAW,76.4,9607,8504,2.674,547
RAW,76.7,9617,8501,2.669,546
RAW,76.8,9618,8508,2.674,547
RAW,77.1,9620,8509,2.674,547
RAW,77.2,9625,8510,2.674,547
RAW,77.5,9633,8511,2.674,547
RAW,77.6,9631,8512,2.674,547
RAW,77.9,9617,8491,2.674,547
RAW,78.0,9545,8456,2.678,548
RAW,78.2,9493,8429,2.674,547
RAW,78.4,9477,8420,2.674,547
RAW,78.6,9472,8421,2.674,547
RAW,78.7,9469,8421,2.654,543
RAW,78.9,9469,8418,2.649,542
RAW,79.2,9483,8432,2.678,548
RAW,79.4,9493,8430,2.678,548
RAW,79.7,9496,8435,2.649,542
RAW,79.9,9494,8429,2.654,543
RAW,80.2,9500,8431,2.678,548
RAW,80.4,9508,8439,2.674,547
RAW,80.6,9522,8436,2.674,547
RAW,80.8,9516,8438,2.674,547
RAW,81.0,9522,8438,2.674,547
RAW,81.2,9519,8439,2.674,547
RAW,81.4,9518,8436,2.674,547
RAW,81.6,9506,8431,2.674,547
RAW,81.8,9513,8432,2.674,547
RAW,82.0,9517,8432,2.674,547
RAW,82.2,9514,8436,2.678,548
RAW,82.4,9523,8437,2.669,546
RAW,82.6,9524,8433,2.678,548
RAW,82.8,9532,8438,2.674,547
RAW,83.0,9536,8438,2.678,548
RAW,83.2,9542,8439,2.678,548
RAW,83.4,9546,8437,2.674,547
RAW,83.6,9556,8445,2.674,547
RAW,83.8,9552,8445,2.678,548
RAW,84.0,9565,8450,2.674,547
RAW,84.2,9565,8449,2.674,547
RAW,84.4,9573,8446,2.674,547
RAW,84.6,9575,8452,2.674,547
RAW,84.8,9573,8452,2.674,547
RAW,85.0,9577,8456,2.674,547
RAW,85.2,9589,8453,2.674,547
RAW,85.4,9583,8456,2.674,547
RAW,85.6,9585,8458,2.669,546
RAW,85.8,9590,8451,2.674,547
RAW,86.0,9594,8464,2.674,547
RAW,86.2,9607,8469,2.678,548
RAW,86.4,9612,8468,2.674,547
RAW,86.6,9616,8470,2.678,548
RAW,86.8,9596,8452,2.674,547
RAW,87.0,9523,8409,2.678,548
RAW,87.2,9478,8389,2.674,547
RAW,87.4,9457,8381,2.674,547
RAW,87.6,9444,8376,2.674,547
RAW,87.8,9452,8371,2.678,548
RAW,88.0,9455,8376,2.674,547
RAW,88.2,9458,8377,2.678,548
RAW,88.4,9456,8376,2.674,547
RAW,88.7,9471,8379,2.649,542
RAW,88.9,9463,8381,2.649,542
RAW,89.2,9468,8390,2.674,547
RAW,89.4,9478,8390,2.674,547
RAW,89.6,9487,8394,2.674,547
RAW,89.8,9493,8387,2.678,548
RAW,90.0,9499,8390,2.674,547
RAW,90.1,9496,8390,2.649,542
RAW,90.3,9500,8389,2.649,542
RAW,90.5,9487,8386,2.649,542
RAW,90.7,9481,8380,2.654,543
RAW,90.9,9483,8382,2.649,542
RAW,91.1,9482,8377,2.654,543
RAW,91.3,9488,8383,2.649,542
RAW,91.5,9495,8385,2.654,543
RAW,91.7,9501,8384,2.654,543
RAW,91.9,9508,8389,2.654,543
RAW,92.1,9514,8393,2.654,543
RAW,92.3,9516,8394,2.654,543
RAW,92.5,9522,8398,2.654,543
RAW,92.7,9531,8398,2.654,543
RAW,92.9,9536,8400,2.649,542
RAW,93.1,9542,8405,2.659,544
RAW,93.3,9545,8400,2.654,543
RAW,93.5,9548,8403,2.654,543
RAW,93.7,9551,8409,2.649,542
RAW,93.9,9570,8408,2.654,543
RAW,94.1,9558,8410,2.654,543
RAW,94.3,9562,8405,2.654,543
RAW,94.5,9567,8407,2.654,543
RAW,94.7,9574,8410,2.654,543
RAW,94.9,9580,8409,2.654,543
RAW,95.1,9587,8411,2.659,544
RAW,95.3,9585,8420,2.649,542
RAW,95.5,9597,8416,2.654,543
RAW,95.7,9601,8420,2.654,543
RAW,95.9,9607,8419,2.654,543
RAW,96.1,9568,8395,2.654,543
RAW,96.3,9495,8360,2.654,543
RAW,96.5,9461,8346,2.649,542
RAW,96.7,9444,8331,2.659,544
RAW,96.9,9440,8333,2.654,543
RAW,97.1,9433,8337,2.654,543
RAW,97.4,9444,8335,2.674,547
RAW,97.6,9450,8344,2.674,547
RAW,97.8,9448,8349,2.674,547
RAW,98.1,9449,8348,2.654,543
RAW,98.3,9453,8344,2.654,543
RAW,98.6,9466,8351,2.674,547
RAW,98.8,9472,8349,2.674,547
RAW,99.0,9479,8351,2.674,547
RAW,99.2,9482,8353,2.674,547
RAW,99.4,9476,8359,2.674,547
RAW,99.6,9479,8348,2.678,548
RAW,99.8,9481,8348,2.674,547
RAW,100.0,9474,8349,2.674,547
RAW,100.2,9475,8349,2.674,547
RAW,100.3,9480,8353,2.654,543
RAW,100.5,9494,8353,2.659,544
RAW,100.7,9494,8356,2.654,543
RAW,100.9,9498,8352,2.659,544
RAW,101.0,9497,8354,2.678,548
RAW,101.2,9502,8360,2.678,548
RAW,101.4,9504,8357,2.674,547
RAW,101.6,9519,8363,2.678,548
RAW,101.7,9512,8361,2.654,543
RAW,101.9,9520,8370,2.659,544
RAW,102.1,9523,8365,2.654,543
RAW,102.3,9530,8372,2.654,543
RAW,102.4,9533,8373,2.678,548
RAW,102.6,9541,8369,2.678,548
RAW,102.8,9537,8375,2.674,547
RAW,103.0,9550,8376,2.678,548
RAW,103.1,9545,8379,2.659,544
RAW,103.3,9551,8378,2.659,544
RAW,103.5,9556,8382,2.659,544
RAW,103.7,9563,8384,2.659,544
RAW,103.8,9561,8380,2.678,548
RAW,104.0,9565,8384,2.678,548
RAW,104.2,9566,8383,2.678,548
RAW,104.4,9585,8391,2.674,547
RAW,104.5,9580,8390,2.654,543
RAW,104.7,9589,8395,2.654,543
RAW,104.9,9596,8397,2.654,543
RAW,105.0,9605,8400,2.678,548
RAW,105.2,9599,8395,2.674,547
RAW,105.4,9568,8377,2.678,548
RAW,105.6,9514,8343,2.678,548
RAW,105.7,9483,8337,2.659,544
RAW,105.9,9464,8327,2.659,544
RAW,106.1,9457,8320,2.654,543
RAW,106.3,9451,8322,2.654,543
RAW,106.4,9453,8318,2.678,548
RAW,106.6,9456,8330,2.678,548
RAW,106.8,9461,8334,2.678,548
RAW,107.0,9471,8324,2.674,547
RAW,107.1,9474,8331,2.659,544
RAW,107.3,9479,8333,2.659,544
RAW,107.5,9477,8335,2.654,543
RAW,107.7,9484,8336,2.654,543
RAW,107.8,9480,8334,2.678,548
RAW,108.0,9486,8336,2.678,548
RAW,108.2,9491,8337,2.678,548
RAW,108.3,9499,8340,2.654,543
RAW,108.5,9500,8344,2.659,544
RAW,108.7,9501,8335,2.654,543
RAW,108.9,9503,8341,2.654,543
RAW,109.0,9499,8335,2.674,547
RAW,109.2,9498,8334,2.678,548
RAW,109.4,9496,8330,2.674,547
RAW,109.6,9503,8335,2.678,548
RAW,109.7,9496,8338,2.654,543
RAW,109.9,9515,8343,2.664,545
RAW,110.1,9509,8341,2.654,543
RAW,110.2,9514,8345,2.678,548
RAW,110.4,9517,8349,2.678,548
RAW,110.6,9524,8347,2.683,549
RAW,110.8,9530,8347,2.674,547
RAW,110.9,9524,8348,2.659,544
RAW,111.1,9526,8352,2.659,544
RAW,111.3,9534,8345,2.659,544
RAW,111.5,9542,8348,2.654,543
RAW,111.6,9543,8348,2.674,547
RAW,111.8,9548,8354,2.674,547
RAW,112.0,9543,8351,2.678,548
RAW,112.1,9544,8358,2.654,543
RAW,112.3,9552,8357,2.659,544
RAW,112.5,9560,8363,2.659,544
RAW,112.7,9558,8358,2.664,545
RAW,112.8,9559,8352,2.674,547
RAW,113.0,9567,8355,2.678,548
RAW,113.2,9566,8362,2.674,547
RAW,113.4,9568,8356,2.674,547
RAW,113.5,9572,8361,2.659,544
RAW,113.7,9575,8366,2.664,545
RAW,113.9,9576,8364,2.659,544
RAW,114.1,9584,8361,2.664,545
RAW,114.2,9581,8362,2.674,547
RAW,114.4,9554,8340,2.678,548
RAW,114.6,9505,8315,2.674,547
RAW,114.8,9487,8314,2.678,548
RAW,114.9,9472,8304,2.659,544
RAW,115.1,9461,8301,2.664,545
RAW,115.3,9458,8300,2.654,543
RAW,115.4,9460,8301,2.674,547
RAW,115.6,9472,8305,2.674,547
RAW,115.8,9475,8311,2.678,548
RAW,116.0,9484,8309,2.674,547
RAW,116.1,9478,8313,2.664,545
RAW,116.3,9477,8314,2.659,544
RAW,116.5,9482,8306,2.659,544
RAW,116.6,9489,8317,2.674,547
RAW,116.8,9491,8311,2.674,547
RAW,117.0,9500,8316,2.674,547
RAW,117.2,9500,8323,2.674,547
RAW,117.3,9500,8319,2.659,544
RAW,117.5,9503,8316,2.659,544
RAW,117.7,9509,8312,2.659,544
RAW,117.9,9501,8317,2.654,543
RAW,118.0,9496,8312,2.678,548
RAW,118.2,9492,8312,2.674,547
RAW,118.4,9498,8313,2.678,548
RAW,118.5,9496,8314,2.659,544
RAW,118.8,9500,8312,2.674,547
RAW,119.0,9506,8321,2.678,548
RAW,119.3,9514,8317,2.659,544
RAW,119.6,9527,8326,2.674,547
RAW,119.8,9522,8326,2.678,548
RAW,120.1,9524,8321,2.654,543
RAW,120.3,9529,8321,2.654,543
RAW,120.6,9536,8325,2.674,547
RAW,120.8,9541,8328,2.674,547
RAW,121.1,9546,8324,2.659,544
RAW,121.3,9541,8328,2.659,544
RAW,121.6,9549,8330,2.678,548
RAW,121.8,9547,8324,2.674,547
RAW,122.1,9548,8333,2.664,545
RAW,122.3,9558,8333,2.654,543
RAW,122.6,9559,8332,2.674,547
RAW,122.8,9562,8335,2.669,546
RAW,123.1,9562,8335,2.659,544
RAW,123.3,9539,8312,2.659,544
RAW,123.6,9480,8285,2.674,547
RAW,123.8,9457,8280,2.669,546
RAW,124.1,9442,8270,2.659,544
RAW,124.4,9436,8271,2.674,547
RAW,124.7,9449,8270,2.654,543
RAW,124.9,9458,8272,2.659,544
RAW,125.2,9459,8277,2.674,547
RAW,125.5,9456,8273,2.654,543
RAW,125.7,9460,8282,2.654,543
RAW,125.9,9465,8281,2.659,544
RAW,126.1,9476,8281,2.664,545
RAW,126.3,9480,8281,2.654,543
RAW,126.4,9474,8283,2.674,547
RAW,126.6,9486,8278,2.674,547
RAW,126.8,9470,8282,2.674,547
RAW,127.0,9467,8279,2.674,547
RAW,127.1,9473,8282,2.659,544
RAW,127.3,9470,8277,2.659,544
RAW,127.5,9470,8275,2.659,544
RAW,127.7,9474,8283,2.659,544
