=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.28 11:37:56 =~=~=~=~=~=~=~=~=~=~=~=
Initializing MAX30100 for raw data..SUCCESS
Initializing PulseOximeter..SUCCESS

==========================================
Press 's' to start 2-minute data collection
Minute 1: RAW IR/Red data (0.1s intervals)
Minute 2: Processed BPM/SpO2 data (0.1s intervals)
==========================================

==========================================
=== 2-MINUTE DATA COLLECTION STARTED ===
PHASE 1 (0-600 tenths of seconds): RAW IR/Red data
Format: RAW,Time_0.1s,IR_raw,Red_raw,GSR_V,GSR_raw
RAW,12.8,11906,10987,1.158,237
RAW,13.0,11903,10991,1.158,237
RAW,13.2,11905,10993,1.158,237
RAW,13.3,11913,10997,1.129,231
RAW,13.5,11914,10996,1.129,231
RAW,13.6,11917,11002,1.153,236
RAW,13.8,11923,11001,1.153,236
RAW,13.9,11930,11011,1.134,232
RAW,14.1,11933,11005,1.124,230
RAW,14.2,11935,11008,1.149,235
RAW,14.4,11945,11014,1.149,235
RAW,14.6,11945,11014,1.149,235
RAW,14.7,11950,11021,1.124,230
RAW,14.9,11955,11011,1.129,231
RAW,15.0,11931,11010,1.144,234
RAW,15.2,11886,10972,1.144,234
RAW,15.4,11793,10934,1.144,234
RAW,15.5,11755,10911,1.124,230
RAW,15.7,11675,10875,1.124,230
RAW,15.8,11652,10857,1.139,233
RAW,16.0,11618,10854,1.144,234
RAW,16.2,11608,10847,1.139,233
RAW,16.3,11598,10846,1.119,229
RAW,16.5,11600,10846,1.114,228
RAW,16.7,11606,10847,1.114,228
RAW,16.8,11606,10854,1.139,233
RAW,17.0,11631,10853,1.134,232
RAW,17.1,11643,10864,1.114,228
RAW,17.3,11673,10884,1.114,228
RAW,17.5,11713,10890,1.114,228
RAW,17.6,11727,10896,1.134,232
RAW,17.8,11746,10924,1.134,232
RAW,17.9,11766,10915,1.109,227
RAW,18.1,11766,10921,1.114,228
RAW,18.3,11776,10926,1.109,227
RAW,18.4,11771,10925,1.129,231
RAW,18.6,11773,10918,1.129,231
RAW,18.8,11776,10926,1.134,232
RAW,18.9,11779,10929,1.109,227
RAW,19.1,11780,10928,1.105,226
RAW,19.2,11779,10932,1.129,231
RAW,19.4,11794,10925,1.129,231
RAW,19.6,11805,10935,1.129,231
RAW,19.7,11809,10948,1.105,226
RAW,19.9,11816,10944,1.105,226
RAW,20.0,11818,10946,1.124,230
RAW,20.2,11840,10957,1.124,230
RAW,20.4,11844,10953,1.129,231
RAW,20.5,11846,10958,1.100,225
RAW,20.7,11851,10960,1.100,225
RAW,20.9,11862,10967,1.100,225
RAW,21.1,11878,10968,1.100,225
RAW,21.2,11876,10965,1.119,229
RAW,21.4,11883,10978,1.119,229
RAW,21.5,11891,10975,1.100,225
RAW,21.7,11891,10977,1.105,226
RAW,21.9,11901,10980,1.095,224
RAW,22.0,11908,10980,1.119,229
RAW,22.2,11917,10982,1.119,229
RAW,22.3,11915,10989,1.100,225
RAW,22.5,11924,10989,1.100,225
RAW,22.7,11925,10991,1.100,225
RAW,22.9,11936,10991,1.100,225
RAW,23.0,11942,10993,1.119,229
RAW,23.2,11946,10996,1.119,229
RAW,23.4,11955,10998,1.119,229
RAW,23.5,11950,10993,1.105,226
RAW,23.7,11956,10998,1.100,225
RAW,23.9,11934,10989,1.100,225
RAW,24.0,11914,10976,1.119,229
RAW,24.2,11849,10943,1.119,229
RAW,24.4,11762,10905,1.124,230
RAW,24.5,11731,10877,1.095,224
RAW,24.7,11660,10863,1.095,224
RAW,24.9,11643,10851,1.095,224
RAW,25.0,11633,10842,1.119,229
RAW,25.2,11625,10838,1.114,228
RAW,25.3,11619,10843,1.100,225
RAW,25.5,11618,10844,1.095,224
RAW,25.7,11633,10838,1.095,224
RAW,25.9,11646,10853,1.095,224
RAW,26.1,11667,10861,1.095,224
RAW,26.3,11697,10883,1.095,224
RAW,26.5,11731,10890,1.095,224
RAW,26.7,11759,10900,1.090,223
RAW,26.8,11768,10909,1.114,228
RAW,27.0,11772,10904,1.109,227
RAW,27.2,11772,10910,1.114,228
RAW,27.3,11777,10910,1.090,223
RAW,27.5,11774,10912,1.090,223
RAW,27.6,11773,10910,1.109,227
RAW,27.8,11768,10911,1.109,227
RAW,28.0,11767,10914,1.109,227
RAW,28.1,11779,10908,1.090,223
RAW,28.3,11793,10915,1.085,222
RAW,28.5,11794,10919,1.090,223
RAW,28.7,11806,10925,1.085,222
RAW,28.8,11807,10929,1.109,227
RAW,29.0,11824,10928,1.109,227
RAW,29.2,11834,10939,1.105,226
RAW,29.3,11846,10936,1.085,222
RAW,29.5,11847,10943,1.085,222
RAW,29.7,11867,10947,1.085,222
RAW,29.8,11864,10950,1.105,226
RAW,30.0,11875,10955,1.105,226
RAW,30.2,11884,10962,1.105,226
RAW,30.4,11889,10958,1.105,226
RAW,30.5,11898,10961,1.085,222
RAW,30.7,11909,10966,1.080,221
RAW,30.9,11907,10964,1.085,222
RAW,31.0,11909,10965,1.105,226
RAW,31.2,11921,10973,1.105,226
RAW,31.4,11917,10971,1.109,227
RAW,31.6,11918,10975,1.109,227
RAW,31.7,11929,10975,1.085,222
RAW,31.9,11931,10977,1.085,222
RAW,32.1,11929,10976,1.085,222
RAW,32.2,11941,10981,1.105,226
RAW,32.4,11936,10983,1.105,226
RAW,32.6,11948,10978,1.105,226
RAW,32.7,11956,10978,1.085,222
RAW,32.9,11946,10975,1.085,222
RAW,33.1,11916,10956,1.085,222
RAW,33.2,11886,10949,1.105,226
RAW,33.4,11809,10909,1.109,227
RAW,33.6,11726,10874,1.100,225
RAW,33.7,11699,10853,1.085,222
RAW,33.9,11660,10840,1.085,222
RAW,34.1,11639,10830,1.085,222
RAW,34.2,11633,10822,1.105,226
RAW,34.4,11631,10827,1.109,227
RAW,34.6,11629,10831,1.105,226
RAW,34.8,11638,10837,1.105,226
RAW,34.9,11644,10833,1.090,223
RAW,35.1,11670,10853,1.085,222
RAW,35.4,11707,10867,1.100,225
RAW,35.6,11736,10884,1.105,226
RAW,35.8,11757,10887,1.100,225
RAW,35.9,11765,10889,1.085,222
RAW,36.1,11773,10896,1.085,222
RAW,36.3,11769,10893,1.085,222
RAW,36.5,11763,10894,1.080,221
RAW,36.6,11763,10888,1.095,224
RAW,36.8,11759,10887,1.100,225
RAW,37.0,11764,10883,1.100,225
RAW,37.1,11770,10887,1.075,220
RAW,37.3,11765,10894,1.075,220
RAW,37.5,11777,10896,1.080,221
RAW,37.7,11795,10905,1.075,220
RAW,37.8,11789,10902,1.095,224
RAW,38.0,11808,10913,1.090,223
RAW,38.2,11818,10910,1.095,224
RAW,38.3,11826,10917,1.075,220
RAW,38.5,11823,10921,1.070,219
RAW,38.7,11836,10927,1.075,220
RAW,38.8,11840,10920,1.090,223
RAW,39.0,11850,10931,1.090,223
RAW,39.2,11865,10938,1.090,223
RAW,39.4,11879,10943,1.085,222
RAW,39.5,11873,10935,1.070,219
RAW,39.7,11879,10937,1.070,219
RAW,39.9,11883,10949,1.070,219
RAW,40.0,11886,10945,1.080,221
RAW,40.2,11891,10944,1.085,222
RAW,40.4,11903,10953,1.085,222
RAW,40.5,11901,10949,1.065,218
RAW,40.7,11904,10957,1.065,218
RAW,40.9,11915,10951,1.065,218
RAW,41.1,11915,10954,1.065,218
RAW,41.2,11919,10959,1.080,221
RAW,41.4,11914,10950,1.085,222
RAW,41.6,11894,10939,1.085,222
RAW,41.7,11868,10919,1.061,217
RAW,41.9,11782,10882,1.065,218
RAW,42.1,11689,10841,1.061,217
RAW,42.2,11647,10826,1.085,222
RAW,42.4,11606,10810,1.080,221
RAW,42.6,11580,10793,1.085,222
RAW,42.7,11567,10794,1.061,217
RAW,42.9,11574,10792,1.061,217
RAW,43.1,11563,10787,1.061,217
RAW,43.3,11565,10793,1.061,217
RAW,43.5,11579,10802,1.061,217
RAW,43.7,11607,10811,1.061,217
RAW,43.9,11646,10818,1.061,217
RAW,44.1,11673,10833,1.061,217
RAW,44.3,11694,10839,1.061,217
RAW,44.4,11707,10852,1.075,220
RAW,44.6,11716,10861,1.075,220
RAW,44.8,11718,10861,1.080,221
RAW,44.9,11716,10859,1.061,217
RAW,45.1,11717,10858,1.061,217
RAW,45.2,11719,10853,1.075,220
RAW,45.4,11717,10864,1.080,221
RAW,45.6,11728,10863,1.075,220
RAW,45.8,11726,10856,1.080,221
RAW,45.9,11735,10863,1.061,217
RAW,46.1,11737,10875,1.061,217
RAW,46.3,11753,10873,1.061,217
RAW,46.4,11758,10871,1.080,221
RAW,46.6,11768,10878,1.075,220
RAW,46.8,11776,10886,1.080,221
RAW,46.9,11784,10892,1.065,218
RAW,47.1,11802,10907,1.065,218
RAW,47.3,11821,10902,1.065,218
RAW,47.4,11819,10904,1.080,221
RAW,47.6,11824,10910,1.080,221
RAW,47.8,11841,10916,1.080,221
RAW,47.9,11841,10916,1.065,218
RAW,48.1,11850,10925,1.065,218
RAW,48.3,11855,10923,1.065,218
RAW,48.5,11855,10923,1.065,218
RAW,48.6,11866,10924,1.080,221
RAW,48.8,11872,10926,1.085,222
RAW,49.0,11879,10932,1.085,222
RAW,49.1,11882,10929,1.070,219
RAW,49.3,11888,10937,1.065,218
RAW,49.5,11893,10931,1.070,219
RAW,49.7,11896,10932,1.070,219
RAW,49.8,11900,10935,1.090,223
RAW,50.0,11906,10949,1.085,222
RAW,50.2,11900,10936,1.085,222
RAW,50.3,11878,10923,1.070,219
RAW,50.5,11830,10889,1.070,219
RAW,50.7,11727,10845,1.075,220
RAW,50.8,11686,10823,1.090,223
RAW,51.0,11626,10803,1.090,223
RAW,51.2,11584,10783,1.090,223
RAW,51.4,11563,10772,1.095,224
RAW,51.5,11555,10767,1.075,220
RAW,51.7,11545,10772,1.070,219
RAW,51.9,11541,10767,1.080,221
RAW,52.1,11542,10773,1.075,220
RAW,52.3,11559,10777,1.075,220
RAW,52.5,11582,10786,1.080,221
RAW,52.7,11612,10791,1.075,220
RAW,52.9,11633,10811,1.075,220
RAW,53.1,11654,10819,1.080,221
RAW,53.2,11666,10819,1.095,224
RAW,53.4,11674,10822,1.100,225
RAW,53.6,11668,10822,1.095,224
RAW,53.7,11664,10826,1.080,221
RAW,53.9,11658,10820,1.080,221
RAW,54.1,11658,10826,1.085,222
RAW,54.3,11659,10826,1.080,221
RAW,54.4,11662,10828,1.100,225
RAW,54.6,11672,10830,1.100,225
RAW,54.8,11687,10834,1.100,225
RAW,54.9,11694,10837,1.085,222
RAW,55.1,11710,10845,1.085,222
RAW,55.3,11730,10851,1.090,223
RAW,55.4,11730,10847,1.100,225
RAW,55.6,11736,10861,1.105,226
RAW,55.8,11753,10860,1.109,227
RAW,55.9,11765,10861,1.090,223
RAW,56.1,11780,10875,1.090,223
RAW,56.3,11791,10880,1.090,223
RAW,56.4,11802,10883,1.105,226
RAW,56.6,11802,10890,1.109,227
RAW,56.8,11812,10882,1.109,227
RAW,56.9,11815,10890,1.095,224
RAW,57.1,11823,10896,1.095,224
RAW,57.3,11829,10894,1.100,225
RAW,57.4,11835,10903,1.105,226
RAW,57.6,11834,10899,1.109,227
RAW,57.8,11841,10905,1.109,227
RAW,58.0,11837,10899,1.109,227
RAW,58.1,11836,10910,1.095,224
RAW,58.3,11856,10908,1.095,224
RAW,58.5,11865,10912,1.095,224
RAW,58.6,11862,10916,1.109,227
RAW,58.8,11859,10913,1.114,228
RAW,59.0,11857,10907,1.114,228
RAW,59.1,11834,10901,1.100,225
RAW,59.3,11765,10863,1.100,225
RAW,59.5,11663,10808,1.100,225
RAW,59.6,11608,10791,1.114,228
RAW,59.8,11539,10757,1.119,229
RAW,59.9,11524,10751,1.105,226
RAW,60.1,11497,10735,1.100,225
RAW,60.3,11486,10736,1.105,226
RAW,60.4,11480,10729,1.114,228
RAW,60.6,11470,10735,1.114,228
RAW,60.8,11473,10729,1.119,229
RAW,61.0,11470,10726,1.119,229
RAW,61.2,11478,10728,1.119,229
RAW,61.4,11494,10740,1.119,229
RAW,61.6,11517,10751,1.119,229
RAW,61.7,11524,10753,1.105,226
RAW,62.0,11553,10770,1.119,229
RAW,62.2,11578,10773,1.119,229
RAW,62.3,11578,10775,1.105,226
RAW,62.5,11585,10777,1.105,226
RAW,62.7,11579,10772,1.105,226
RAW,62.8,11581,10774,1.114,228
RAW,63.0,11578,10777,1.119,229
RAW,63.2,11580,10780,1.124,230
RAW,63.3,11579,10788,1.105,226
RAW,63.5,11585,10790,1.105,226
RAW,63.6,11593,10796,1.119,229
RAW,63.8,11610,10792,1.124,230
RAW,64.0,11627,10801,1.124,230
RAW,64.1,11633,10798,1.114,228
RAW,64.3,11657,10807,1.109,227
RAW,64.4,11650,10813,1.124,230
RAW,64.6,11672,10822,1.124,230
RAW,64.7,11678,10818,1.109,227
RAW,64.9,11687,10832,1.109,227
RAW,65.1,11716,10838,1.114,228
RAW,65.2,11711,10839,1.124,230
RAW,65.4,11727,10848,1.124,230
RAW,65.5,11738,10849,1.114,228
RAW,65.7,11752,10857,1.109,227
RAW,65.9,11758,10855,1.114,228
RAW,66.0,11757,10862,1.129,231
RAW,66.2,11765,10863,1.124,230
RAW,66.3,11772,10864,1.109,227
RAW,66.5,11772,10868,1.114,228
RAW,66.6,11780,10868,1.129,231
RAW,66.8,11787,10872,1.129,231
RAW,67.0,11786,10870,1.129,231
RAW,67.1,11784,10875,1.114,228
RAW,67.3,11796,10872,1.114,228
RAW,67.4,11800,10877,1.129,231
RAW,67.6,11803,10881,1.124,230
RAW,67.8,11804,10881,1.129,231
RAW,67.9,11808,10882,1.114,228
RAW,68.1,11802,10871,1.109,227
RAW,68.2,11775,10862,1.129,231
RAW,68.4,11692,10822,1.129,231
RAW,68.5,11642,10788,1.114,228
RAW,68.7,11524,10746,1.114,228
RAW,68.9,11478,10722,1.114,228
RAW,69.0,11457,10718,1.129,231
RAW,69.2,11450,10701,1.129,231
RAW,69.3,11430,10695,1.119,229
RAW,69.5,11423,10692,1.114,228
RAW,69.7,11402,10691,1.109,227
RAW,69.8,11418,10689,1.119,229
RAW,70.0,11410,10695,1.119,229
RAW,70.2,11422,10692,1.124,230
RAW,70.4,11428,10704,1.119,229
RAW,70.6,11455,10709,1.114,228
RAW,70.8,11475,10726,1.114,228
RAW,70.9,11502,10733,1.109,227
RAW,71.1,11507,10741,1.109,227
RAW,71.3,11513,10747,1.105,226
RAW,71.4,11512,10743,1.109,227
RAW,71.6,11524,10748,1.109,227
RAW,71.8,11508,10731,1.114,228
RAW,71.9,11507,10741,1.105,226
RAW,72.1,11513,10738,1.109,227
RAW,72.3,11517,10741,1.105,226
RAW,72.4,11528,10740,1.119,229
RAW,72.6,11534,10753,1.124,230
RAW,72.7,11531,10747,1.109,227
RAW,72.9,11552,10753,1.109,227
RAW,73.1,11560,10766,1.109,227
RAW,73.2,11568,10759,1.124,230
RAW,73.4,11584,10771,1.124,230
RAW,73.5,11591,10774,1.119,229
RAW,73.7,11613,10785,1.114,228
RAW,73.9,11631,10798,1.114,228
RAW,74.0,11647,10792,1.124,230
RAW,74.2,11652,10807,1.129,231
RAW,74.3,11663,10804,1.114,228
RAW,74.5,11674,10817,1.114,228
RAW,74.6,11682,10815,1.129,231
RAW,74.8,11699,10818,1.129,231
RAW,75.0,11701,10827,1.129,231
RAW,75.1,11708,10832,1.119,229
RAW,75.3,11715,10825,1.114,228
RAW,75.4,11715,10840,1.129,231
RAW,75.6,11730,10841,1.129,231
RAW,75.7,11735,10840,1.114,228
RAW,75.9,11740,10833,1.119,229
RAW,76.0,11737,10841,1.134,232
RAW,76.2,11749,10849,1.129,231
RAW,76.4,11760,10846,1.129,231
RAW,76.5,11769,10852,1.119,229
RAW,76.7,11776,10858,1.119,229
RAW,76.8,11771,10858,1.129,231
RAW,77.0,11782,10854,1.129,231
RAW,77.1,11781,10853,1.119,229
RAW,77.3,11763,10850,1.119,229
RAW,77.4,11747,10851,1.134,232
RAW,77.6,11670,10799,1.129,231
RAW,77.8,11563,10746,1.134,232
RAW,77.9,11527,10720,1.119,229
RAW,78.1,11465,10704,1.124,230
RAW,78.2,11450,10693,1.129,231
RAW,78.4,11440,10689,1.134,232
RAW,78.5,11429,10689,1.119,229
RAW,78.7,11423,10694,1.119,229
RAW,78.8,11427,10696,1.129,231
RAW,79.0,11419,10688,1.134,232
RAW,79.2,11443,10697,1.134,232
RAW,79.3,11441,10698,1.119,229
RAW,79.5,11465,10709,1.114,228
RAW,79.6,11485,10714,1.129,231
RAW,79.8,11517,10721,1.129,231
RAW,79.9,11535,10740,1.119,229
RAW,80.1,11564,10740,1.119,229
RAW,80.2,11574,10754,1.124,230
RAW,80.4,11593,10771,1.129,231
RAW,80.6,11598,10762,1.129,231
RAW,80.7,11593,10767,1.119,229
RAW,80.9,11595,10767,1.119,229
RAW,81.0,11599,10763,1.119,229
RAW,81.2,11598,10762,1.124,230
RAW,81.4,11606,10767,1.124,230
RAW,81.5,11612,10768,1.119,229
RAW,81.7,11616,10773,1.114,228
RAW,81.8,11623,10776,1.124,230
RAW,82.0,11636,10782,1.129,231
RAW,82.1,11642,10782,1.119,229
RAW,82.3,11653,10780,1.114,228
RAW,82.4,11654,10792,1.129,231
RAW,82.6,11675,10804,1.124,230
RAW,82.8,11681,10798,1.134,232
RAW,82.9,11696,10804,1.114,228
RAW,83.1,11708,10810,1.119,229
RAW,83.2,11723,10818,1.124,230
RAW,83.4,11722,10827,1.129,231
RAW,83.5,11730,10832,1.119,229
RAW,83.7,11734,10829,1.124,230
RAW,83.9,11752,10837,1.114,228
RAW,84.0,11763,10833,1.129,231
RAW,84.2,11759,10845,1.129,231
RAW,84.4,11780,10843,1.134,232
RAW,84.5,11782,10844,1.119,229
RAW,84.7,11778,10843,1.119,229
RAW,84.8,11779,10855,1.129,231
RAW,85.0,11789,10851,1.129,231
RAW,85.2,11792,10854,1.129,231
RAW,85.3,11788,10851,1.119,229
RAW,85.5,11799,10863,1.114,228
RAW,85.6,11807,10857,1.129,231
RAW,85.8,11804,10868,1.129,231
RAW,85.9,11812,10863,1.124,230
RAW,86.1,11823,10858,1.119,229
RAW,86.3,11822,10865,1.119,229
RAW,86.4,11834,10862,1.129,231
RAW,86.6,11813,10864,1.129,231
RAW,86.7,11796,10856,1.119,229
RAW,86.9,11726,10803,1.119,229
RAW,87.0,11670,10786,1.129,231
RAW,87.2,11567,10730,1.129,231
RAW,87.4,11494,10706,1.129,231
RAW,87.5,11466,10698,1.119,229
RAW,87.7,11448,10689,1.119,229
RAW,87.8,11443,10680,1.129,231
RAW,88.0,11437,10680,1.134,232
RAW,88.1,11446,10683,1.119,229
RAW,88.3,11446,10691,1.119,229
RAW,88.5,11455,10688,1.114,228
RAW,88.7,11471,10697,1.119,229
RAW,88.9,11503,10712,1.119,229
RAW,89.1,11537,10731,1.119,229
RAW,89.2,11550,10735,1.129,231
RAW,89.4,11577,10755,1.124,230
RAW,89.6,11601,10761,1.129,231
RAW,89.7,11614,10760,1.119,229
RAW,89.9,11609,10763,1.119,229
RAW,90.0,11616,10767,1.119,229
RAW,90.2,11617,10769,1.129,231
RAW,90.4,11623,10767,1.124,230
RAW,90.5,11623,10768,1.119,229
RAW,90.7,11630,10773,1.114,228
RAW,90.8,11626,10772,1.129,231
RAW,91.0,11638,10766,1.129,231
RAW,91.1,11647,10773,1.124,230
RAW,91.3,11649,10774,1.119,229
RAW,91.4,11653,10781,1.129,231
RAW,91.6,11667,10786,1.124,230
RAW,91.8,11678,10788,1.129,231
RAW,91.9,11684,10803,1.119,229
RAW,92.1,11709,10800,1.119,229
RAW,92.2,11718,10803,1.129,231
RAW,92.4,11729,10818,1.129,231
RAW,92.5,11736,10822,1.114,228
RAW,92.7,11732,10822,1.119,229
RAW,92.9,11748,10831,1.114,228
RAW,93.0,11749,10829,1.129,231
RAW,93.2,11764,10837,1.129,231
RAW,93.3,11764,10839,1.119,229
RAW,93.5,11774,10838,1.119,229
RAW,93.7,11777,10838,1.119,229
RAW,93.8,11787,10839,1.124,230
RAW,94.0,11789,10847,1.129,231
RAW,94.1,11787,10848,1.119,229
RAW,94.3,11802,10850,1.119,229
RAW,94.4,11808,10847,1.124,230
RAW,94.6,11809,10856,1.129,231
RAW,94.8,11812,10862,1.129,231
RAW,94.9,11817,10854,1.124,230
RAW,95.1,11822,10858,1.119,229
RAW,95.2,11830,10860,1.129,231
RAW,95.4,11844,10860,1.129,231
RAW,95.5,11831,10861,1.119,229
RAW,95.7,11830,10859,1.114,228
RAW,95.9,11808,10839,1.114,228
RAW,96.0,11780,10830,1.129,231
RAW,96.2,11695,10787,1.124,230
RAW,96.3,11657,10768,1.119,229
RAW,96.5,11591,10736,1.119,229
RAW,96.6,11562,10727,1.129,231
RAW,96.8,11539,10709,1.124,230
RAW,96.9,11526,10710,1.114,228
RAW,97.1,11520,10714,1.119,229
RAW,97.3,11528,10719,1.114,228
RAW,97.4,11538,10717,1.124,230
RAW,97.6,11555,10720,1.124,230
RAW,97.7,11572,10727,1.114,228
RAW,97.9,11595,10744,1.114,228
RAW,98.0,11606,10744,1.124,230
RAW,98.2,11628,10768,1.124,230
RAW,98.4,11659,10778,1.124,230
RAW,98.5,11669,10782,1.114,228
RAW,98.7,11687,10791,1.114,228
RAW,98.9,11687,10787,1.119,229
RAW,99.0,11696,10793,1.114,228
RAW,99.2,11696,10794,1.114,228
RAW,99.3,11701,10793,1.119,229
RAW,99.5,11691,10790,1.114,228
RAW,99.6,11696,10786,1.105,226
RAW,99.8,11692,10789,1.100,225
RAW,100.0,11701,10789,1.100,225
RAW,100.1,11699,10801,1.105,226
RAW,100.3,11706,10798,1.105,226
RAW,100.4,11713,10798,1.095,224
RAW,100.6,11715,10799,1.100,225
RAW,100.7,11729,10801,1.109,227
RAW,100.8,11727,10798,1.095,224
RAW,101.0,11737,10813,1.095,224
RAW,101.1,11739,10810,1.105,226
RAW,101.3,11754,10817,1.105,226
RAW,101.4,11767,10810,1.095,224
RAW,101.6,11768,10821,1.100,225
RAW,101.7,11771,10822,1.105,226
RAW,101.9,11774,10836,1.100,225
RAW,102.0,11784,10833,1.100,225
RAW,102.1,11790,10833,1.105,226
RAW,102.3,11788,10843,1.105,226
RAW,102.4,11795,10834,1.100,225
RAW,102.6,11806,10840,1.100,225
RAW,102.7,11803,10839,1.105,226
RAW,102.9,11812,10843,1.100,225
RAW,103.0,11815,10841,1.095,224
RAW,103.2,11810,10847,1.105,226
RAW,103.3,11820,10847,1.100,225
RAW,103.4,11827,10849,1.100,225
RAW,103.6,11833,10855,1.095,224
RAW,103.7,11828,10848,1.105,226
RAW,103.9,11844,10846,1.100,225
RAW,104.0,11830,10851,1.100,225
RAW,104.2,11845,10864,1.100,225
RAW,104.3,11845,10855,1.105,226
RAW,104.5,11818,10843,1.105,226
RAW,104.6,11797,10828,1.095,224
RAW,104.8,11725,10789,1.100,225
RAW,104.9,11680,10779,1.105,226
RAW,105.0,11639,10751,1.100,225
RAW,105.2,11568,10718,1.100,225
RAW,105.3,11548,10713,1.105,226
RAW,105.5,11520,10700,1.105,226
RAW,105.6,11519,10704,1.095,224
RAW,105.8,11517,10698,1.095,224
RAW,105.9,11522,10698,1.105,226
RAW,106.1,11531,10706,1.100,225
RAW,106.2,11537,10702,1.100,225
RAW,106.3,11547,10707,1.105,226
RAW,106.5,11577,10719,1.105,226
RAW,106.6,11583,10729,1.100,225
RAW,106.8,11619,10737,1.100,225
RAW,106.9,11642,10755,1.105,226
RAW,107.1,11662,10762,1.100,225
RAW,107.2,11674,10761,1.095,224
RAW,107.4,11680,10770,1.100,225
RAW,107.5,11680,10767,1.105,226
RAW,107.6,11688,10766,1.100,225
RAW,107.8,11685,10773,1.100,225
RAW,107.9,11681,10776,1.105,226
RAW,108.1,11668,10769,1.105,226
RAW,108.2,11680,10773,1.095,224
RAW,108.4,11676,10773,1.100,225
RAW,108.5,11677,10769,1.105,226
RAW,108.6,11681,10770,1.100,225
RAW,108.8,11686,10775,1.095,224
RAW,108.9,11690,10779,1.105,226
RAW,109.1,11702,10780,1.105,226
RAW,109.2,11704,10784,1.095,224
RAW,109.4,11717,10792,1.095,224
